posibilitate	eus-30-14481929-n	 posible denaren nolakotasuna
positronio	eus-30-80000483-n	 Coulomben indarrek lotutako elektroi eta positroi batek osatutako sistema
posizio	eus-30-00721431-n	 norbaitek edo zerbaitek beste norbait edo zerbait modu batean ordezkatzen duenean
posizio	eus-30-00722479-n	 jokalari bati ematen zaion rola
pospolo	eus-30-03728437-n	 mutur batean substantzia sukoia duen zotza edo paperezko ziri-modukoa, delako burua azal latz batean igurtziz pizten dena
posta_elektronikoko_helbide	eus-30-80000542-n	 Posta elektronikoaren erabiltzailea identifikatzen duen karaktere-katea, beste erabiltzaile batzuekin posta trukatzeko erabiltzen dena. Hiru zati nagusi ditu: erabiltzailearen izena edo horren ordezko karaktere-multzoa, a bildua (edo arroba) eta domeinua (izena@domeinua). Adibidez: aratz@elhuyar.com
poster	eus-30-06793426-n	 leku publikoetan iragartzeko itsasten den seinalea
postu	eus-30-00586262-n	 antolamendu hierarkiko bateko lanpostu bat
postu	eus-30-00722479-n	 jokalari bati ematen zaion rola
postu	eus-30-08624385-n	 zerbait ala norbait zaindari lanak egiten dagoen lekua
postu	eus-30-14429382-n	 zerrenda bateko posizioa
potentzia	eus-30-05034225-n	 efektu fisiologiko eta kimiko indartsuak eragiteko zernahi kausa
potentzia_izendatu	eus-30-80000291-n	 Makina elektriko edo transformadore baten fabrikatzaileak gailuak funtzionamendu-egoera jakin batean xurga edo eman dezakeen potentzia maximotzat ematen duen balioa
potentzial-diferentzia	eus-30-11493827-n	 eremu edo zirkuitu elektriko baten bi punturen potentzial elektrikoen kendura, hots, karga-unitatea puntu batetik bestera higitzeko lana
poz	eus-30-07527352-n	 gertakari onuragarri batek, gustuko zerbait lortzeak edo bere sentimendu eta afektuak aseko dizkion zerbaitek norbaitengan sorrarazten duen sentimendua
poztasun	eus-30-07527352-n	 gertakari onuragarri batek, gustuko zerbait lortzeak edo bere sentimendu eta afektuak aseko dizkion zerbaitek norbaitengan sorrarazten duen sentimendua
prebentzio	eus-30-00822970-n	 zerbaitetan, arriskua dagoelako edo beste arrazoiren batengatik jartzen den arreta berezia
prefet	eus-30-10465128-n	 Frantziako departamendu baten buru dagoen karguduna, estatuko eta departamenduko aginpidearen ordezkari dena
premio	eus-30-04487996-n	 irabazi den norgehiagoka baten ordainez eman edo hartzen dena
premio	eus-30-06696483-n	 meritu eskergarri baten, egindako zerbitzu baten edo onezpen bezala eman edo hartzen den adierazgarri fisikoa
premio	eus-30-13268146-n	 irabazi den norgehiagoka baten ordainez eman edo hartzen dena
prentsa	eus-30-03999992-n	 materialak eta objektuak zapaldu edo konprimitzeko erabiltzen den makina
prentsa	eus-30-04000311-n	 inprimatzeko makina
prentsa	eus-30-06263369-n	 egunkari edo aldizkariek osatutako komunikabidea
prentsa	eus-30-08168241-n	 komunikabideen multzoari, kazetariei batzuetan ematen zaien izena
prentsaurreko	eus-30-07144834-n	 pertsona batek edo gehiagok hainbat kazetarirekin izaten duen solasaldia, hauen galderei erantzuteko edo gai jakin bati buruz berriak emateko
preserbatibo	eus-30-03088164-n	 kautxuzko edo material plastikozko gailua, zakilean edo umetokiaren lepoan jarrita kontrazepziorako erabiltzen dena
presidente	eus-30-10467179-n	 Errepublika bateko ordezkari nagusia
presidente	eus-30-10468559-n	 enpresa edo korporazio bateko zuzendari nagusia
presidente	eus-30-10468962-n	 erakunde bateko bilera edo batzarretako buru dena
presidentetza	eus-30-00596807-n	 lehendakariaren eginkizun eta kargua
presio	eus-30-00113113-n	 zerbait sakatu edo estutzearen ekintza
presio	eus-30-05195362-n	 zerbait egitera behartzeko pertsona, talde, erakunde, etab.engan egiten den indarra
presio	eus-30-05195548-n	 zerbait egitera derrigortzen duen indarra edo mehatxua
presio	eus-30-11495041-n	 gainazal baten gainean zut egiten den indarraren eta gainazal horren azaleraren arteko zatidura
presio	eus-30-14451349-n	 premiazko egoera; berehalako arreta eskatzen duena
presioaren_banaketa	eus-30-80000749-n	 Presio atmosferikoa lurralde baten gainean geografikoki nola banatzen den. Mapa batean irudikatzen da isobara izeneko lerroen bidez. Presioa altitudearen arabera aldatzen denez, irudikatzen den presioa zein altitudekoa den adierazten da.
presio_arterial	eus-30-11429968-n	 presio arteriala
presio-banaketa	eus-30-80000749-n	 Presio atmosferikoa lurralde baten gainean geografikoki nola banatzen den. Mapa batean irudikatzen da isobara izeneko lerroen bidez. Presioa altitudearen arabera aldatzen denez, irudikatzen den presioa zein altitudekoa den adierazten da.
presio-gradiente	eus-30-80000312-n	 Presio atmosferikoa zein heinetan aldatzen den distantzia horizontaleko unitate bakoitzeko. Normalean isobarekiko zut neurtzen da.
preso	eus-30-10476086-n	 askatasunik gabe espetxean edo atxiloturik dagoen pertsona
presondegi	eus-30-03592245-n	 presoak giltzapean edukitzeko eratutako eraikina edo lekua
presondegi	eus-30-03911513-n	 presoak giltzapean edukitzeko eratutako eraikina edo lekua
presondegi	eus-30-04005630-n	 presoak giltzapean edukitzeko eratutako eraikina edo lekua
presozain	eus-30-10149867-n	 Administrazio Publikoaren zerbitzuan presoak zaintzeko ardura duen langilea
prestaketa	eus-30-00893955-n	 nork bere burua zerbaitetarako gertu edo prest jartzea
prestakuntza	eus-30-00893955-n	 nork bere burua zerbaitetarako gertu edo prest jartzea
prestutasun	eus-30-04865114-n	 zerbaitetan jartzen den gogo-ohartasuna
prezio	eus-30-05141683-n	 giza baliabideak asebetetzen dituzten ondasunei ematen zaien garrantziaren neurria
prezio	eus-30-05163807-n	 zerbait eskuratzeko ordaindu behar dena
prezio	eus-30-13303315-n	 ondasun edo zerbitzu baten ale edo unitate bat erosteko ordaindu behar den diru-kopurua
prezio	eus-30-13303759-n	 norbait erostearen kostua
printzipio	eus-30-05913538-n	 arrazonamendu edo jarrera baterako oinarri gisa erabilia edo egi gisa hartua den deskribapen orokor bat
proba	eus-30-00636461-n	 ikasle edo hautagaiak alor jakin batean duen jakintza probatzea (galdera bidez, esaterako)
proba	eus-30-00791078-n	 zerbait probatzearen ekintza
proba	eus-30-05738625-n	 zerbaiten egoeraren ebaluaketa
proba	eus-30-05799212-n	 zerbait omen den bezalakoa ote den egiaztatzeko egiten den saio edo azterketa
proba	eus-30-07197021-n	 jakintza edo trebetasuna neurtzeko galdera edo ariketa-sorta
proba	eus-30-07456188-n	 bi lehiakide edo gehiagoren artean irabazlea hautatzeko egiten den proba
proba_diagnostiko	eus-30-05739043-n	 diagnostikatzeko egindako proba
proba-hegaldi	eus-30-80000388-n	 Kontrolpeko kondizioetan egiten den hegaldia, aireontziak edo haren osagaiek airean nola jokatzen duten balioesteko. Balioetsi beharrekoa berriki garatu edo aldatu denean egiten dira bereziki.
probintzia	eus-30-08654360-n	 hainbat estatutako banaketa administratiboa, eskuarki botere zentralaren mende dagoena
problema	eus-30-00623862-n	 edozein eratako eragozpen edo neke agertzen dituen egitekoa
problema	eus-30-05687338-n	 zerbait lortzeko zailtasunaren iturria
problema	eus-30-06784003-n	 askabide edo erantzuna eskatzen duen gaia
problema	eus-30-14410605-n	 konponketa eskatzen duen eragozpen edo zailtasun egoera
probokatzaile	eus-30-10209246-n	 intentzioz arazoak sortzeko helburua duena; probokatzen duena,
produktu	eus-30-03076708-n	 komertziorako erabilia dena eta naturak zein giza jarduerak ekoitzitako gauza
produktu	eus-30-04007894-n	 naturak zein giza jarduerak ekoitzitako gauza
produktu	eus-30-11415842-n	 norbaiten ahaleginen edo gertaera baten emaitza
produktu-lerro	eus-30-03671668-n	 produktu edo ekoizkin mota jakina
produkzio	eus-30-04007894-n	 naturak zein giza jarduerak ekoitzitako gauza
profilaktiko	eus-30-03088164-n	 kautxuzko edo material plastikozko gailua, zakilean edo umetokiaren lepoan jarrita kontrazepziorako erabiltzen dena
profilaren_erresistentzia	eus-30-80000674-n	 Hego batek eragiten duen erresistentzia osotik, haren profil aerodinamikoak eta gainazalaren frikzioak sortzen duten frakzioa.
progradazio	eus-30-80000253-n	 Gorputz sedimentarioen aurreranzko hazkunde graduala
programa	eus-30-00551215-n	 irudi, ohar eta iruzkinetatik at, liburu nahiz dokumentu baten muina osatzen duen atala edo hitz-multzoa
programa	eus-30-05898568-n	 etorkizunean egingo diren edo egiteko asmo dagoen ekintzen edo neurrien azalpena eta programa; direlako ekintza eta neurrien multzoa
programa	eus-30-05899087-n	 interes publikoa betez etorkizunean egingo diren edo egiteko asmo dagoen ekintzen edo neurrien azalpena
programa	eus-30-06495328-n	 ekitaldi, ikuskizun, etab.en atalen azalpen ordenatua
programa	eus-30-06501311-n	 partidu politiko batek ondorio edo emaitza batera iristeko eman asmo dituen urratsen segida
programa	eus-30-06568978-n	 ordenagailu bati programazio-lengoaia batean idatzita ematen zaion agindu-segida
programa	eus-30-06619428-n	 irrati, telebista edo beste hainbat ikuskizunetako emanaldi bakoitza
programa	eus-30-06676416-n	 hezkuntza-programa; bertan, programaren hezkuntza-xedea, xede hori lortzeko beharrezko diren eduki, irakaskuntza-prozedura eta ikaskuntza-esperientziak eta, azkenik, helburuak lortu diren ala ez egiaztatzeko zenbait baliabide zehazten dira
programa	eus-30-06748466-n	 antzerki edo kiroletako ikuskizunen azalpen ordenatua
programa_politiko	eus-30-06501311-n	 partidu politiko batek ondorio edo emaitza batera iristeko eman asmo dituen urratsen segida
proiektu	eus-30-00728849-n	 esfortzu handia eskatzen duen eskola-lana
proiektu	eus-30-03179318-n	 zerbait egikaritzeko egiten den zirriborroa
proiektu	eus-30-05910453-n	 egin nahi den lan garrantzitsu bati buruzko plan xehatua
proletario	eus-30-10481711-n	 eskuzko lana egiten duena eta bizitze maila apala duena, burgesa edo kapitalista ez dena
promes	eus-30-07226545-n	 nork bere burua zerbait egitera behartu
propano	eus-30-14691686-n	 erregai gisa erabiltzen den eta hiru karbono-atomo dituen hidrokarburo ase gaseosoa
proposamen	eus-30-07161429-n	 proposatzearen ekintza
proposamen	eus-30-07162194-n	 proposatzen dena
proposamendu	eus-30-07161429-n	 proposatzearen ekintza
proposamendu	eus-30-07162194-n	 proposatzen dena
protesta	eus-30-01177033-n	 norberaren eskubide bat defendatzeko egindako ekintza
protesta	eus-30-06739782-n	 apelatzean edo kexua agertzean emandako gertakari edo arrazoiak
protesta	eus-30-07210225-n	 ez-adostasunaren edo arbuioaren adierazpen formala
protesta	eus-30-07210553-n	 ez-adostasunaren edo arbuioaren adierazpenaren ekintza
protoplasma	eus-30-05432736-n	 bizirik dagoen zelularen zatia, zitoplasmaz eta egitura honetan murgilduta dagoen nukleoaz osatua
prozesatu	eus-30-09762101-n	 hoben edo huts bat egozten zaion pertsona
prozesio	eus-30-08428019-n	 batzuk besteen atzetik astiro mugitzen den pertsona-multzoa
prozesu	eus-30-00029677-n	 fenomeno baten fase edo aldi guztien multzoa
prozesu	eus-30-01023820-n	 emaitza edo helburu jakin batera daraman urraskako gertaera edo eragiketen segida
prozesu	eus-30-01195867-n	 auzitegiak judizioa eragin duten gertakariak ikus ditzan burutzen den egintza judiziala
prozesu	eus-30-05470189-n	 Jesus Mariak eztula egin zuen eztarria goxatzeko
prozesu	eus-30-13455487-n	 eragiketa-sekuentzia sistematikoa, emaitza espezifiko bat lortzeko prestatua
psikiatria	eus-30-06055946-n	 gaixotasun mentalak aztertu eta tratatzen dituen medikuntzaren atala
psikoanalisi	eus-30-00704305-n	 gogo prozesuak aztertzeko eta buru eta gogo nahasmenduak tratazeko metodoa, gogoaren alderdi sakonena azaleratzean eta ikertzean datzana
pubarkia	eus-30-80000771-n	 Pubertaroaren hasiera, pubiseko biloaren agerpenarekin eta genitalen tamaina handitzearekin abiarazten dena
pudelaketa	eus-30-80000187-n	 Altzairua lortzeko metodoa, gaur egun erabiltzen ez dena. Arrabioa berotu eta zepa oxidatzaile batekin nahastean, zepak ezpurutasunak erretzen ditu
puja	eus-30-13164763-n	 begi batetik jaio den adartxo berria
pulpitu	eus-30-03159640-n	 plataforma edo oholtza, pertsona bat edo gehiago leku nabarmenean jartzeko dena eta bereziki kirol-lehiaketetan lehenengo postuetan sailkatutakoei sariak banatzeko erabiltzen dena
punta	eus-30-03317136-n	 tela amaitzen den zatia
puntada	eus-30-04321238-n	 jostean, orratzaren bi zulatzeren artean gertatzen den hari zatia
puntu	eus-30-00186634-n	 joko nahiz kirol batean puntuak lortzearen ekintza
puntu	eus-30-03625355-n	 orratz edo makina bidez hari bakar batekin egindako begiztak elkarrekin kateatuz eratutako ehun-mota
puntu	eus-30-04321238-n	 jostean, orratzaren bi zulatzeren artean gertatzen den hari zatia
puntu	eus-30-04367371-n	 ebaki edo zauri baten bi aldeak elkartu eta sendatzeko hari bereziz emandako puntada
puntu	eus-30-04727694-n	 emoziozko egoera bat adierazten duena
puntu	eus-30-04731925-n	 ezaugarri nabarmena
puntu	eus-30-05865998-n	 dimentsiorik ez duen espazioko elementua, bi zuzenen ebakiduraz adierazten dena
puntu	eus-30-06384708-n	 bertsoetan, errimarainoko esaldia edo lerroa
puntu	eus-30-06482401-n	 mintzaldi, eztabaida, arrazoibide, auzi... bateko gaietako bakoitza
puntu	eus-30-06805826-n	 Morse kodean erabili ohi diren bi zeinu telegrafikoetatik motzena;
puntu	eus-30-06843520-n	 perpaus-bukaera adierazteko ortografia-zeinua(.)
puntu	eus-30-08620061-n	 zerbaiten kokagune zehatza; espazioan mugatutako kokagunea
puntu	eus-30-13610162-n	 kirol eta jokoetan, kontatzeko unitaterik txikiena
puntu	eus-30-13712286-n	 karaktere-tamaina neurtzeko unitate lineala; 1/72 hazbete ingurukoa
puntu	eus-30-13830305-n	 iparrorratzean zehazten diren 32 norabide horizontaletako bakoitza
puntu	eus-30-13911872-n	 oso neurri txikiko eta forma biribilekoa den zeinua
puntu	eus-30-13939892-n	 denboran hedatzen den gertakari edo prozesu batean bereiz daitezkeen aldietako bakoitza
puntu	eus-30-15180528-n	 denbora une mugatua eta berezia
puntuazio	eus-30-13594585-n	 proba, joko, kirol, etab.etan lortutako puntu-kopurua
puntu-lan	eus-30-03625355-n	 orratz edo makina bidez hari bakar batekin egindako begiztak elkarrekin kateatuz eratutako ehun-mota
puska	eus-30-03892891-n	 osotasun batetik bereiz daitekeen zatia
puska	eus-30-09385911-n	 objektu natural baten kopuru mugatua
pusketa	eus-30-09385911-n	 objektu natural baten kopuru mugatua
putre	eus-30-01616318-n	 saia (Gyps fulvus)
putz	eus-30-00839597-n	 esteetatik sortzen eta uzkitik ateratzen den airea
puzker	eus-30-00839597-n	 esteetatik sortzen eta uzkitik ateratzen den airea
puzolarri	eus-30-80000266-n	 Arroka bolkaniko oso zatikatua eta egitura basaltikoa duena. Kareaz nahasita mortero hidrauliko moduan erabiltzen da
ranking	eus-30-14429484-n	 lehiaketa edo txapelketa bateko partaideak lortu duten postuaren arabera ordenatuak agertzen diren zerrenda
Rockwell	eus-30-80000263-n	 Rockwell gogortasuna neurtzeko makina eta horrekin egiten den saiakuntza
Rossby_uhin	eus-30-80000553-n	 Atmosferaren zirkulazioan, mendebaldeko haizeen eremuetako batean agertzen den uhina, uhin-luzera handia eta anplitude nabarmena duena
sabotaje	eus-30-01244895-n	 gatazka sozial edo politikoetan, makineria, produktu, zerbitzu publiko, instalazio militar, etab.etan eragiten den kalte edo narriadura, Estatuari, okupazio-indarrei edo nagusiei aurre egiteko erabilia
sagardo	eus-30-07921615-n	 sagar-zukuaren hartziduraz lortzen den edaria; sagar-zati txikiak (patsa) dolarean zapalduta lortzen den zukua (muztioa) upelean gordetzen da, irakin dezan. 4-5 hilabetetara botilatan sartzen da; 4-5Â° alkohol inguru izaten du
sagarno	eus-30-07921615-n	 sagar-zukuaren hartziduraz lortzen den edaria; sagar-zati txikiak (patsa) dolarean zapalduta lortzen den zukua (muztioa) upelean gordetzen da, irakin dezan. 4-5 hilabetetara botilatan sartzen da; 4-5Â° alkohol inguru izaten du
sagu_lepahori	eus-30-80000561-n	 Euroapko sagu-espezie basatia, basasaguaren oso antzekoa
sai	eus-30-01616318-n	 saia (Gyps fulvus)
saiakera	eus-30-06409562-n	 literatur lan analitiko edo interpretatiboa
saiakuntza	eus-30-00791078-n	 zerbait probatzearen ekintza
saiakuntza	eus-30-05798043-n	 ideia baten froga
saialdi	eus-30-00786195-n	 helburua lortzeko egiten den ekintza
sail	eus-30-05853273-n	 ezagutza adar berezitua
sail	eus-30-05867413-n	 zatiketa baten ondorioz geratzen den parteetako bat, gainerakoekin elkartuz osotasun bat eratzen duena
sail	eus-30-05996646-n	 ezagutza adarra
sail	eus-30-06392001-n	 beste konposizio handiago baten baitan dagoena, buruaskia
sail	eus-30-06591442-n	 antzeko ezaugarriak dituzten liburuen multzoa
sail	eus-30-07994331-n	 etxeko abereen taldea edo multzoa
sail	eus-30-07994555-n	 multzotan antolatuta bizi diren abere basatien taldea edo multzoa
sail	eus-30-08114861-n	 erakunde baten antolamenduan bereizten diren arloetariko bakoitza
sail	eus-30-08183046-n	 pertsonen edo gauzen taldea, aldra edo multzoa
sail	eus-30-08674739-n	 lur-zati edo lur-eremua; bereziki, ereiteko nahiz zerbait landatzeko egokitu eta prestatzen dena
sail	eus-30-09260907-n	 lur-zati edo lur-eremua; bereziki, ereiteko nahiz zerbait landatzeko egokitu eta prestatzen dena
sailkapen	eus-30-01012712-n	 klase, mota, tamaina edota kategorietan gauzak taldekatzea
sailkapen	eus-30-01016832-n	 klase, mota, tamaina edota kategorietan gauzak taldekatzea
sailkapen	eus-30-07939638-n	 klase edo kategorietan antolaturik dauden pertsona edo gauza talde bat
sailkapen	eus-30-14429484-n	 lehiaketa edo txapelketa bateko partaideak lortu duten postuaren arabera ordenatuak agertzen diren zerrenda
sailkatze	eus-30-01012712-n	 klase, mota, tamaina edota kategorietan gauzak taldekatzea
sailkatze	eus-30-01016832-n	 klase, mota, tamaina edota kategorietan gauzak taldekatzea
saindu	eus-30-10547145-n	 santei zenbaitetan ematen zaien trataera
saio	eus-30-00786195-n	 helburua lortzeko egiten den ekintza
saio	eus-30-00897026-n	 hitzaldi edo kontzertu publiko bat prestatzeko jarduna
saio	eus-30-05798043-n	 ideia baten froga
saio	eus-30-06409562-n	 literatur lan analitiko edo interpretatiboa
